Element Index,Addition Cost,Copy Cost,Total Cost,Amortized Cost
4495,1,0,12686,2.8222469410
4496,1,0,12687,2.8218416370
4497,1,0,12688,2.8214365132
4498,1,0,12689,2.8210315696
4499,1,0,12690,2.8206268060
4500,1,0,12691,2.8202222222
4501,1,0,12692,2.8198178183
4502,1,0,12693,2.8194135940
4503,1,0,12694,2.8190095492
4504,1,0,12695,2.8186056838
4505,1,0,12696,2.8182019978
4506,1,0,12697,2.8177984909
4507,1,0,12698,2.8173951631
4508,1,0,12699,2.8169920142
4509,1,0,12700,2.8165890441
4510,1,0,12701,2.8161862528
4511,1,0,12702,2.8157836400
4512,1,0,12703,2.8153812057
4513,1,0,12704,2.8149789497
4514,1,0,12705,2.8145768720
4515,1,0,12706,2.8141749723
4516,1,0,12707,2.8137732507
4517,1,0,12708,2.8133717069
4518,1,0,12709,2.8129703409
4519,1,0,12710,2.8125691525
4520,1,0,12711,2.8121681416
4521,1,0,12712,2.8117673081
4522,1,0,12713,2.8113666519
4523,1,0,12714,2.8109661729
4524,1,0,12715,2.8105658709
4525,1,0,12716,2.8101657459
4526,1,0,12717,2.8097657976
4527,1,0,12718,2.8093660261
4528,1,0,12719,2.8089664311
4529,1,0,12720,2.8085670126
4530,1,0,12721,2.8081677704
4531,1,0,12722,2.8077687045
4532,1,0,12723,2.8073698147
4533,1,0,12724,2.8069711008
4534,1,0,12725,2.8065725629
4535,1,0,12726,2.8061742007
4536,1,0,12727,2.8057760141
4537,1,0,12728,2.8053780031
4538,1,0,12729,2.8049801675
4539,1,0,12730,2.8045825072
4540,1,0,12731,2.8041850220
4541,1,0,12732,2.8037877120
4542,1,0,12733,2.8033905768
4543,1,0,12734,2.8029936166
4544,1,0,12735,2.8025968310
4545,1,0,12736,2.8022002200
4546,1,0,12737,2.8018037835
4547,1,0,12738,2.8014075214
4548,1,0,12739,2.8010114336
4549,1,0,12740,2.8006155199
4550,1,0,12741,2.8002197802
4551,1,0,12742,2.7998242145
4552,1,0,12743,2.7994288225
4553,1,0,12744,2.7990336042
4554,1,0,12745,2.7986385595
4555,1,0,12746,2.7982436883
4556,1,0,12747,2.7978489903
4557,1,0,12748,2.7974544657
4558,1,0,12749,2.7970601141
4559,1,0,12750,2.7966659355
4560,1,0,12751,2.7962719298
4561,1,0,12752,2.7958780969
4562,1,0,12753,2.7954844367
4563,1,0,12754,2.7950909489
4564,1,0,12755,2.7946976337
4565,1,0,12756,2.7943044907
4566,1,0,12757,2.7939115199
4567,1,0,12758,2.7935187213
4568,1,0,12759,2.7931260946
4569,1,0,12760,2.7927336397
4570,1,0,12761,2.7923413567
4571,1,0,12762,2.7919492452
4572,1,0,12763,2.7915573053
4573,1,0,12764,2.7911655368
4574,1,0,12765,2.7907739397
4575,1,0,12766,2.7903825137
4576,1,0,12767,2.7899912587
4577,1,0,12768,2.7896001748
4578,1,0,12769,2.7892092617
4579,1,0,12770,2.7888185193
4580,1,0,12771,2.7884279476
4581,1,0,12772,2.7880375464
4582,1,0,12773,2.7876473156
4583,1,0,12774,2.7872572551
4584,1,0,12775,2.7868673647
4585,1,0,12776,2.7864776445
4586,1,0,12777,2.7860880942
4587,1,0,12778,2.7856987138
4588,1,0,12779,2.7853095031
4589,1,0,12780,2.7849204620
4590,1,0,12781,2.7845315904
4591,1,0,12782,2.7841428883
4592,1,0,12783,2.7837543554
4593,1,0,12784,2.7833659917
4594,1,0,12785,2.7829777971
4595,1,0,12786,2.7825897715
4596,1,0,12787,2.7822019147
4597,1,0,12788,2.7818142267
4598,1,0,12789,2.7814267073
4599,1,0,12790,2.7810393564
4600,1,0,12791,2.7806521739
4601,1,0,12792,2.7802651597
4602,1,0,12793,2.7798783138
4603,1,0,12794,2.7794916359
4604,1,0,12795,2.7791051260
4605,1,0,12796,2.7787187839
4606,1,0,12797,2.7783326096
4607,1,0,12798,2.7779466030
4608,1,0,12799,2.7775607639
4609,1,0,12800,2.7771750922
4610,1,0,12801,2.7767895879
4611,1,0,12802,2.7764042507
4612,1,0,12803,2.7760190807
4613,1,0,12804,2.7756340776
4614,1,0,12805,2.7752492414
4615,1,0,12806,2.7748645720
4616,1,0,12807,2.7744800693
4617,1,0,12808,2.7740957332
4618,1,0,12809,2.7737115634
4619,1,0,12810,2.7733275601
4620,1,0,12811,2.7729437229
4621,1,0,12812,2.7725600519
4622,1,0,12813,2.7721765469
4623,1,0,12814,2.7717932079
4624,1,0,12815,2.7714100346
4625,1,0,12816,2.7710270270
4626,1,0,12817,2.7706441850
4627,1,0,12818,2.7702615085
4628,1,0,12819,2.7698789974
4629,1,0,12820,2.7694966515
4630,1,0,12821,2.7691144708
4631,1,0,12822,2.7687324552
4632,1,0,12823,2.7683506045
4633,1,0,12824,2.7679689186
4634,1,0,12825,2.7675873975
4635,1,0,12826,2.7672060410
4636,1,0,12827,2.7668248490
4637,1,0,12828,2.7664438214
4638,1,0,12829,2.7660629582
4639,1,0,12830,2.7656822591
4640,1,0,12831,2.7653017241
4641,1,0,12832,2.7649213532
4642,1,0,12833,2.7645411461
4643,1,0,12834,2.7641611027
4644,1,0,12835,2.7637812231
4645,1,0,12836,2.7634015070
4646,1,0,12837,2.7630219544
4647,1,0,12838,2.7626425651
4648,1,0,12839,2.7622633391
4649,1,0,12840,2.7618842762
4650,1,0,12841,2.7615053763
4651,1,0,12842,2.7611266394
4652,1,0,12843,2.7607480653
4653,1,0,12844,2.7603696540
4654,1,0,12845,2.7599914052
4655,1,0,12846,2.7596133190
4656,1,0,12847,2.7592353952
4657,1,0,12848,2.7588576337
4658,1,0,12849,2.7584800343
4659,1,0,12850,2.7581025971
4660,1,0,12851,2.7577253219
4661,1,0,12852,2.7573482085
4662,1,0,12853,2.7569712570
4663,1,0,12854,2.7565944671
4664,1,0,12855,2.7562178388
4665,1,0,12856,2.7558413719
4666,1,0,12857,2.7554650664
4667,1,0,12858,2.7550889222
4668,1,0,12859,2.7547129392
4669,1,0,12860,2.7543371172
4670,1,0,12861,2.7539614561
4671,1,0,12862,2.7535859559
4672,1,0,12863,2.7532106164
4673,1,0,12864,2.7528354376
4674,1,0,12865,2.7524604193
4675,1,0,12866,2.7520855615
4676,1,0,12867,2.7517108640
4677,1,0,12868,2.7513363267
4678,1,0,12869,2.7509619496
4679,1,0,12870,2.7505877324
4680,1,0,12871,2.7502136752
4681,1,0,12872,2.7498397778
4682,1,0,12873,2.7494660402
4683,1,0,12874,2.7490924621
4684,1,0,12875,2.7487190436
4685,1,0,12876,2.7483457844
4686,1,0,12877,2.7479726846
4687,1,0,12878,2.7475997440
4688,1,0,12879,2.7472269625
4689,1,0,12880,2.7468543399
4690,1,0,12881,2.7464818763
4691,1,0,12882,2.7461095715
4692,1,0,12883,2.7457374254
4693,1,0,12884,2.7453654379
4694,1,0,12885,2.7449936089
4695,1,0,12886,2.7446219382
4696,1,0,12887,2.7442504259
4697,1,0,12888,2.7438790717
4698,1,0,12889,2.7435078757
4699,1,0,12890,2.7431368376
4700,1,0,12891,2.7427659574
4701,1,0,12892,2.7423952351
4702,1,0,12893,2.7420246704
4703,1,0,12894,2.7416542632
4704,1,0,12895,2.7412840136
4705,1,0,12896,2.7409139214
4706,1,0,12897,2.7405439864
4707,1,0,12898,2.7401742086
4708,1,0,12899,2.7398045879
4709,1,0,12900,2.7394351242
4710,1,0,12901,2.7390658174
4711,1,0,12902,2.7386966674
4712,1,0,12903,2.7383276740
4713,1,0,12904,2.7379588373
4714,1,0,12905,2.7375901570
4715,1,0,12906,2.7372216331
4716,1,0,12907,2.7368532655
4717,1,0,12908,2.7364850541
4718,1,0,12909,2.7361169987
4719,1,0,12910,2.7357490994
4720,1,0,12911,2.7353813559
4721,1,0,12912,2.7350137683
4722,1,0,12913,2.7346463363
4723,1,0,12914,2.7342790599
4724,1,0,12915,2.7339119390
4725,1,0,12916,2.7335449735
4726,1,0,12917,2.7331781634
4727,1,0,12918,2.7328115084
4728,1,0,12919,2.7324450085
4729,1,0,12920,2.7320786636
4730,1,0,12921,2.7317124736
4731,1,0,12922,2.7313464384
4732,1,0,12923,2.7309805579
4733,1,0,12924,2.7306148320
4734,1,0,12925,2.7302492607
4735,1,0,12926,2.7298838437
4736,1,0,12927,2.7295185811
4737,1,0,12928,2.7291534727
4738,1,0,12929,2.7287885184
4739,1,0,12930,2.7284237181
4740,1,0,12931,2.7280590717
4741,1,0,12932,2.7276945792
4742,1,0,12933,2.7273302404
4743,1,0,12934,2.7269660552
4744,1,0,12935,2.7266020236
4745,1,0,12936,2.7262381454
4746,1,0,12937,2.7258744206
4747,1,0,12938,2.7255108490
4748,1,0,12939,2.7251474305
4749,1,0,12940,2.7247841651
4750,1,0,12941,2.7244210526
4751,1,0,12942,2.7240580930
4752,1,0,12943,2.7236952862
4753,1,0,12944,2.7233326320
4754,1,0,12945,2.7229701304
4755,1,0,12946,2.7226077813
4756,1,0,12947,2.7222455845
4757,1,0,12948,2.7218835400
4758,1,0,12949,2.7215216478
4759,1,0,12950,2.7211599075
4760,1,0,12951,2.7207983193
4761,1,0,12952,2.7204368830
4762,1,0,12953,2.7200755985
4763,1,0,12954,2.7197144657
4764,1,0,12955,2.7193534845
4765,1,0,12956,2.7189926548
4766,1,0,12957,2.7186319765
4767,1,0,12958,2.7182714495
4768,1,0,12959,2.7179110738
4769,1,0,12960,2.7175508492
4770,1,0,12961,2.7171907757
4771,1,0,12962,2.7168308531
4772,1,0,12963,2.7164710813
4773,1,0,12964,2.7161114603
4774,1,0,12965,2.7157519899
4775,1,0,12966,2.7153926702
4776,1,0,12967,2.7150335008
4777,1,0,12968,2.7146744819
4778,1,0,12969,2.7143156132
4779,1,0,12970,2.7139568947
4780,1,0,12971,2.7135983264
4781,1,0,12972,2.7132399080
4782,1,0,12973,2.7128816395
4783,1,0,12974,2.7125235208
4784,1,0,12975,2.7121655518
4785,1,0,12976,2.7118077325
4786,1,0,12977,2.7114500627
4787,1,0,12978,2.7110925423
4788,1,0,12979,2.7107351713
4789,1,0,12980,2.7103779495
4790,1,0,12981,2.7100208768
4791,1,0,12982,2.7096639532
4792,1,0,12983,2.7093071786
4793,1,0,12984,2.7089505529
4794,1,0,12985,2.7085940759
4795,1,0,12986,2.7082377477
4796,1,0,12987,2.7078815680
4797,1,0,12988,2.7075255368
4798,1,0,12989,2.7071696540
4799,1,0,12990,2.7068139196
4800,1,0,12991,2.7064583333
4801,1,0,12992,2.7061028952
4802,1,0,12993,2.7057476052
4803,1,0,12994,2.7053924630
4804,1,0,12995,2.7050374688
4805,1,0,12996,2.7046826223
4806,1,0,12997,2.7043279234
4807,1,0,12998,2.7039733722
4808,1,0,12999,2.7036189684
4809,1,0,13000,2.7032647120
4810,1,0,13001,2.7029106029
4811,1,0,13002,2.7025566410
4812,1,0,13003,2.7022028263
4813,1,0,13004,2.7018491585
4814,1,0,13005,2.7014956377
4815,1,0,13006,2.7011422638
4816,1,0,13007,2.7007890365
4817,1,0,13008,2.7004359560
4818,1,0,13009,2.7000830220
4819,1,0,13010,2.6997302345
4820,1,0,13011,2.6993775934
4821,1,0,13012,2.6990250985
4822,1,0,13013,2.6986727499
4823,1,0,13014,2.6983205474
4824,1,0,13015,2.6979684909
4825,1,0,13016,2.6976165803
4826,1,0,13017,2.6972648156
4827,1,0,13018,2.6969131966
4828,1,0,13019,2.6965617233
4829,1,0,13020,2.6962103955
4830,1,0,13021,2.6958592133
4831,1,0,13022,2.6955081764
4832,1,0,13023,2.6951572848
4833,1,0,13024,2.6948065384
4834,1,0,13025,2.6944559371
4835,1,0,13026,2.6941054809
4836,1,0,13027,2.6937551696
4837,1,0,13028,2.6934050031
4838,1,0,13029,2.6930549814
4839,1,0,13030,2.6927051044
4840,1,0,13031,2.6923553719
4841,1,0,13032,2.6920057839
4842,1,0,13033,2.6916563404
4843,1,0,13034,2.6913070411
4844,1,0,13035,2.6909578860
4845,1,0,13036,2.6906088751
4846,1,0,13037,2.6902600083
4847,1,0,13038,2.6899112853
4848,1,0,13039,2.6895627063
4849,1,0,13040,2.6892142710
4850,1,0,13041,2.6888659794
4851,1,0,13042,2.6885178314
4852,1,0,13043,2.6881698269
4853,1,0,13044,2.6878219658
4854,1,0,13045,2.6874742480
4855,1,0,13046,2.6871266735
4856,1,0,13047,2.6867792422
4857,1,0,13048,2.6864319539
4858,1,0,13049,2.6860848086
4859,1,0,13050,2.6857378061
4860,1,0,13051,2.6853909465
4861,1,0,13052,2.6850442296
4862,1,0,13053,2.6846976553
4863,1,0,13054,2.6843512235
4864,1,0,13055,2.6840049342
4865,1,0,13056,2.6836587873
4866,1,0,13057,2.6833127826
4867,1,0,13058,2.6829669201
4868,1,0,13059,2.6826211997
4869,1,0,13060,2.6822756213
4870,1,0,13061,2.6819301848
4871,1,0,13062,2.6815848902
4872,1,0,13063,2.6812397373
4873,1,0,13064,2.6808947260
4874,1,0,13065,2.6805498564
4875,1,0,13066,2.6802051282
4876,1,0,13067,2.6798605414
4877,1,0,13068,2.6795160960
4878,1,0,13069,2.6791717917
4879,1,0,13070,2.6788276286
4880,1,0,13071,2.6784836066
4881,1,0,13072,2.6781397255
4882,1,0,13073,2.6777959853
4883,1,0,13074,2.6774523858
4884,1,0,13075,2.6771089271
4885,1,0,13076,2.6767656090
4886,1,0,13077,2.6764224314
4887,1,0,13078,2.6760793943
4888,1,0,13079,2.6757364975
4889,1,0,13080,2.6753937411
4890,1,0,13081,2.6750511247
4891,1,0,13082,2.6747086485
4892,1,0,13083,2.6743663123
4893,1,0,13084,2.6740241161
4894,1,0,13085,2.6736820597
4895,1,0,13086,2.6733401430
4896,1,0,13087,2.6729983660
4897,1,0,13088,2.6726567286
4898,1,0,13089,2.6723152307
4899,1,0,13090,2.6719738722
4900,1,0,13091,2.6716326531
4901,1,0,13092,2.6712915731
4902,1,0,13093,2.6709506324
4903,1,0,13094,2.6706098307
4904,1,0,13095,2.6702691680
4905,1,0,13096,2.6699286442
4906,1,0,13097,2.6695882593
4907,1,0,13098,2.6692480130
4908,1,0,13099,2.6689079055
4909,1,0,13100,2.6685679364
4910,1,0,13101,2.6682281059
4911,1,0,13102,2.6678884138
4912,1,0,13103,2.6675488599
4913,1,0,13104,2.6672094443
4914,1,0,13105,2.6668701669
4915,1,0,13106,2.6665310275
4916,1,0,13107,2.6661920260
4917,1,0,13108,2.6658531625
4918,1,0,13109,2.6655144368
4919,1,0,13110,2.6651758487
4920,1,0,13111,2.6648373984
4921,1,0,13112,2.6644990856
4922,1,0,13113,2.6641609102
4923,1,0,13114,2.6638228722
4924,1,0,13115,2.6634849716
4925,1,0,13116,2.6631472081
4926,1,0,13117,2.6628095818
4927,1,0,13118,2.6624720926
4928,1,0,13119,2.6621347403
4929,1,0,13120,2.6617975249
4930,1,0,13121,2.6614604462
4931,1,0,13122,2.6611235044
4932,1,0,13123,2.6607866991
4933,1,0,13124,2.6604500304
4934,1,0,13125,2.6601134982
4935,1,0,13126,2.6597771023
4936,1,0,13127,2.6594408428
4937,1,0,13128,2.6591047195
4938,1,0,13129,2.6587687323
4939,1,0,13130,2.6584328812
4940,1,0,13131,2.6580971660
4941,1,0,13132,2.6577615867
4942,1,0,13133,2.6574261433
4943,1,0,13134,2.6570908355
4944,1,0,13135,2.6567556634
4945,1,0,13136,2.6564206269
4946,1,0,13137,2.6560857258
4947,1,0,13138,2.6557509602
4948,1,0,13139,2.6554163298
4949,1,0,13140,2.6550818347
4950,1,0,13141,2.6547474747
4951,1,0,13142,2.6544132498
4952,1,0,13143,2.6540791599
4953,1,0,13144,2.6537452049
4954,1,0,13145,2.6534113847
4955,1,0,13146,2.6530776993
4956,1,0,13147,2.6527441485
4957,1,0,13148,2.6524107323
4958,1,0,13149,2.6520774506
4959,1,0,13150,2.6517443033
4960,1,0,13151,2.6514112903
4961,1,0,13152,2.6510784116
4962,1,0,13153,2.6507456671
4963,1,0,13154,2.6504130566
4964,1,0,13155,2.6500805802
4965,1,0,13156,2.6497482377
4966,1,0,13157,2.6494160290
4967,1,0,13158,2.6490839541
4968,1,0,13159,2.6487520129
4969,1,0,13160,2.6484202053
4970,1,0,13161,2.6480885312
4971,1,0,13162,2.6477569905
4972,1,0,13163,2.6474255833
4973,1,0,13164,2.6470943093
4974,1,0,13165,2.6467631685
4975,1,0,13166,2.6464321608
4976,1,0,13167,2.6461012862
4977,1,0,13168,2.6457705445
4978,1,0,13169,2.6454399357
4979,1,0,13170,2.6451094597
4980,1,0,13171,2.6447791165
4981,1,0,13172,2.6444489058
4982,1,0,13173,2.6441188278
4983,1,0,13174,2.6437888822
4984,1,0,13175,2.6434590690
4985,1,0,13176,2.6431293882
4986,1,0,13177,2.6427998396
4987,1,0,13178,2.6424704231
4988,1,0,13179,2.6421411387
4989,1,0,13180,2.6418119864
4990,1,0,13181,2.6414829659
4991,1,0,13182,2.6411540773
4992,1,0,13183,2.6408253205
4993,1,0,13184,2.6404966954
4994,1,0,13185,2.6401682018
4995,1,0,13186,2.6398398398
4996,1,0,13187,2.6395116093
4997,1,0,13188,2.6391835101
4998,1,0,13189,2.6388555422
4999,1,0,13190,2.6385277055
5000,1,0,13191,2.6382000000
5001,1,0,13192,2.6378724255
5002,1,0,13193,2.6375449820
5003,1,0,13194,2.6372176694
5004,1,0,13195,2.6368904876
5005,1,0,13196,2.6365634366
5006,1,0,13197,2.6362365162
5007,1,0,13198,2.6359097264
5008,1,0,13199,2.6355830671
5009,1,0,13200,2.6352565382
5010,1,0,13201,2.6349301397
5011,1,0,13202,2.6346038715
5012,1,0,13203,2.6342777334
5013,1,0,13204,2.6339517255
5014,1,0,13205,2.6336258476
5015,1,0,13206,2.6333000997
5016,1,0,13207,2.6329744817
5017,1,0,13208,2.6326489934
5018,1,0,13209,2.6323236349
5019,1,0,13210,2.6319984061
5020,1,0,13211,2.6316733068
5021,1,0,13212,2.6313483370
5022,1,0,13213,2.6310234966
5023,1,0,13214,2.6306987856
5024,1,0,13215,2.6303742038
5025,1,0,13216,2.6300497512
5026,1,0,13217,2.6297254278
5027,1,0,13218,2.6294012333
5028,1,0,13219,2.6290771679
5029,1,0,13220,2.6287532313
5030,1,0,13221,2.6284294235
5031,1,0,13222,2.6281057444
5032,1,0,13223,2.6277821940
5033,1,0,13224,2.6274587721
5034,1,0,13225,2.6271354787
5035,1,0,13226,2.6268123138
5036,1,0,13227,2.6264892772
5037,1,0,13228,2.6261663689
5038,1,0,13229,2.6258435887
5039,1,0,13230,2.6255209367
5040,1,0,13231,2.6251984127
5041,1,0,13232,2.6248760167
5042,1,0,13233,2.6245537485
5043,1,0,13234,2.6242316082
5044,1,0,13235,2.6239095956
5045,1,0,13236,2.6235877106
5046,1,0,13237,2.6232659532
5047,1,0,13238,2.6229443234
5048,1,0,13239,2.6226228209
5049,1,0,13240,2.6223014458
5050,1,0,13241,2.6219801980
5051,1,0,13242,2.6216590774
5052,1,0,13243,2.6213380839
5053,1,0,13244,2.6210172175
5054,1,0,13245,2.6206964780
5055,1,0,13246,2.6203758655
5056,1,0,13247,2.6200553797
5057,1,0,13248,2.6197350208
5058,1,0,13249,2.6194147885
5059,1,0,13250,2.6190946827
5060,1,0,13251,2.6187747036
5061,1,0,13252,2.6184548508
5062,1,0,13253,2.6181351245
5063,1,0,13254,2.6178155244
5064,1,0,13255,2.6174960506
5065,1,0,13256,2.6171767029
5066,1,0,13257,2.6168574812
5067,1,0,13258,2.6165383856
5068,1,0,13259,2.6162194159
5069,1,0,13260,2.6159005721
5070,1,0,13261,2.6155818540
5071,1,0,13262,2.6152632617
5072,1,0,13263,2.6149447950
5073,1,0,13264,2.6146264538
5074,1,0,13265,2.6143082381
5075,1,0,13266,2.6139901478
5076,1,0,13267,2.6136721828
5077,1,0,13268,2.6133543431
5078,1,0,13269,2.6130366286
5079,1,0,13270,2.6127190392
5080,1,0,13271,2.6124015748
5081,1,0,13272,2.6120842354
5082,1,0,13273,2.6117670209
5083,1,0,13274,2.6114499311
5084,1,0,13275,2.6111329662
5085,1,0,13276,2.6108161259
5086,1,0,13277,2.6104994101
5087,1,0,13278,2.6101828190
5088,1,0,13279,2.6098663522
5089,1,0,13280,2.6095500098
5090,1,0,13281,2.6092337917
5091,1,0,13282,2.6089176979
5092,1,0,13283,2.6086017282
5093,1,0,13284,2.6082858826
5094,1,0,13285,2.6079701610
5095,1,0,13286,2.6076545633
5096,1,0,13287,2.6073390895
5097,1,0,13288,2.6070237395
5098,1,0,13289,2.6067085131
5099,1,0,13290,2.6063934105
5100,1,0,13291,2.6060784314
5101,1,0,13292,2.6057635758
5102,1,0,13293,2.6054488436
5103,1,0,13294,2.6051342348
5104,1,0,13295,2.6048197492
5105,1,0,13296,2.6045053869
5106,1,0,13297,2.6041911477
5107,1,0,13298,2.6038770315
5108,1,0,13299,2.6035630384
5109,1,0,13300,2.6032491681
5110,1,0,13301,2.6029354207
5111,1,0,13302,2.6026217961
5112,1,0,13303,2.6023082942
5113,1,0,13304,2.6019949149
5114,1,0,13305,2.6016816582
5115,1,0,13306,2.6013685239
5116,1,0,13307,2.6010555121
5117,1,0,13308,2.6007426226
5118,1,0,13309,2.6004298554
5119,1,0,13310,2.6001172104
5120,1,0,13311,2.5998046875
5121,1,0,13312,2.5994922867
5122,1,0,13313,2.5991800078
5123,1,0,13314,2.5988678509
5124,1,0,13315,2.5985558158
5125,1,0,13316,2.5982439024
5126,1,0,13317,2.5979321108
5127,1,0,13318,2.5976204408
5128,1,0,13319,2.5973088924
5129,1,0,13320,2.5969974654
5130,1,0,13321,2.5966861598
5131,1,0,13322,2.5963749756
5132,1,0,13323,2.5960639127
5133,1,0,13324,2.5957529710
5134,1,0,13325,2.5954421504
5135,1,0,13326,2.5951314508
5136,1,0,13327,2.5948208723
5137,1,0,13328,2.5945104146
5138,1,0,13329,2.5942000779
5139,1,0,13330,2.5938898618
5140,1,0,13331,2.5935797665
5141,1,0,13332,2.5932697919
5142,1,0,13333,2.5929599378
5143,1,0,13334,2.5926502042
5144,1,0,13335,2.5923405910
5145,1,0,13336,2.5920310982
5146,1,0,13337,2.5917217256
5147,1,0,13338,2.5914124733
5148,1,0,13339,2.5911033411
5149,1,0,13340,2.5907943290
5150,1,0,13341,2.5904854369
5151,1,0,13342,2.5901766647
5152,1,0,13343,2.5898680124
5153,1,0,13344,2.5895594799
5154,1,0,13345,2.5892510671
5155,1,0,13346,2.5889427740
5156,1,0,13347,2.5886346005
5157,1,0,13348,2.5883265464
5158,1,0,13349,2.5880186119
5159,1,0,13350,2.5877107967
5160,1,0,13351,2.5874031008
5161,1,0,13352,2.5870955241
5162,1,0,13353,2.5867880666
5163,1,0,13354,2.5864807283
5164,1,0,13355,2.5861735089
5165,1,0,13356,2.5858664085
5166,1,0,13357,2.5855594270
5167,1,0,13358,2.5852525644
5168,1,0,13359,2.5849458204
5169,1,0,13360,2.5846391952
5170,1,0,13361,2.5843326886
5171,1,0,13362,2.5840263005
5172,1,0,13363,2.5837200309
5173,1,0,13364,2.5834138798
5174,1,0,13365,2.5831078469
5175,1,0,13366,2.5828019324
5176,1,0,13367,2.5824961360
5177,1,0,13368,2.5821904578
5178,1,0,13369,2.5818848976
5179,1,0,13370,2.5815794555
5180,1,0,13371,2.5812741313
5181,1,0,13372,2.5809689249
5182,1,0,13373,2.5806638364
5183,1,0,13374,2.5803588655
5184,1,0,13375,2.5800540123
5185,1,0,13376,2.5797492768
5186,1,0,13377,2.5794446587
5187,1,0,13378,2.5791401581
5188,1,0,13379,2.5788357749
5189,1,0,13380,2.5785315090
5190,1,0,13381,2.5782273603
5191,1,0,13382,2.5779233288
5192,1,0,13383,2.5776194145
5193,1,0,13384,2.5773156172
5194,1,0,13385,2.5770119369
5195,1,0,13386,2.5767083734
5196,1,0,13387,2.5764049269
5197,1,0,13388,2.5761015971
5198,1,0,13389,2.5757983840
5199,1,0,13390,2.5754952876
5200,1,0,13391,2.5751923077
5201,1,0,13392,2.5748894443
5202,1,0,13393,2.5745866974
5203,1,0,13394,2.5742840669
5204,1,0,13395,2.5739815527
5205,1,0,13396,2.5736791547
5206,1,0,13397,2.5733768728
5207,1,0,13398,2.5730747071
5208,1,0,13399,2.5727726575
5209,1,0,13400,2.5724707237
5210,1,0,13401,2.5721689060
5211,1,0,13402,2.5718672040
5212,1,0,13403,2.5715656178
5213,1,0,13404,2.5712641473
5214,1,0,13405,2.5709627925
5215,1,0,13406,2.5706615532
5216,1,0,13407,2.5703604294
5217,1,0,13408,2.5700594211
5218,1,0,13409,2.5697585282
5219,1,0,13410,2.5694577505
5220,1,0,13411,2.5691570881
5221,1,0,13412,2.5688565409
5222,1,0,13413,2.5685561088
5223,1,0,13414,2.5682557917
5224,1,0,13415,2.5679555896
5225,1,0,13416,2.5676555024
5226,1,0,13417,2.5673555300
5227,1,0,13418,2.5670556725
5228,1,0,13419,2.5667559296
5229,1,0,13420,2.5664563014
5230,1,0,13421,2.5661567878
5231,1,0,13422,2.5658573886
5232,1,0,13423,2.5655581040
5233,1,0,13424,2.5652589337
5234,1,0,13425,2.5649598777
5235,1,0,13426,2.5646609360
5236,1,0,13427,2.5643621085
5237,1,0,13428,2.5640633951
5238,1,0,13429,2.5637647957
5239,1,0,13430,2.5634663104
5240,1,0,13431,2.5631679389
5241,1,0,13432,2.5628696814
5242,1,0,13433,2.5625715376
5243,1,0,13434,2.5622735075
5244,1,0,13435,2.5619755912
5245,1,0,13436,2.5616777884
5246,1,0,13437,2.5613800991
5247,1,0,13438,2.5610825233
5248,1,0,13439,2.5607850610
5249,1,0,13440,2.5604877119
5250,1,0,13441,2.5601904762
5251,1,0,13442,2.5598933536
5252,1,0,13443,2.5595963442
5253,1,0,13444,2.5592994479
5254,1,0,13445,2.5590026646
5255,1,0,13446,2.5587059943
5256,1,0,13447,2.5584094368
5257,1,0,13448,2.5581129922
5258,1,0,13449,2.5578166603
5259,1,0,13450,2.5575204411
5260,1,0,13451,2.5572243346
5261,1,0,13452,2.5569283406
5262,1,0,13453,2.5566324591
5263,1,0,13454,2.5563366901
5264,1,0,13455,2.5560410334
5265,1,0,13456,2.5557454891
5266,1,0,13457,2.5554500570
5267,1,0,13458,2.5551547370
5268,1,0,13459,2.5548595292
5269,1,0,13460,2.5545644335
5270,1,0,13461,2.5542694497
5271,1,0,13462,2.5539745779
5272,1,0,13463,2.5536798179
5273,1,0,13464,2.5533851697
5274,1,0,13465,2.5530906333
5275,1,0,13466,2.5527962085
5276,1,0,13467,2.5525018954
5277,1,0,13468,2.5522076938
5278,1,0,13469,2.5519136036
5279,1,0,13470,2.5516196249
5280,1,0,13471,2.5513257576
5281,1,0,13472,2.5510320015
5282,1,0,13473,2.5507383567
5283,1,0,13474,2.5504448230
5284,1,0,13475,2.5501514005
5285,1,0,13476,2.5498580889
5286,1,0,13477,2.5495648884
5287,1,0,13478,2.5492717988
5288,1,0,13479,2.5489788200
5289,1,0,13480,2.5486859520
5290,1,0,13481,2.5483931947
5291,1,0,13482,2.5481005481
5292,1,0,13483,2.5478080121
5293,1,0,13484,2.5475155866
5294,1,0,13485,2.5472232716
5295,1,0,13486,2.5469310670
5296,1,0,13487,2.5466389728
